"id","place_id","name","address","phone_number","latitude","longitude","first_photo_url","map_url","website","uploadDate","image","writer","category_id"
"748","ChIJgcnh10ARHjERZlincT8ha6w","ไทเกอร์แคมป์","2VMC+46R ตำบล วังเพลิง อำเภอ โคกสำโรง ลพบุรี 15120 ประเทศไทย","ไม่ทราบ","15.0328588","100.8705185","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYUchnumUbHW8wfQQKl23gZowy7pN9RgBrdlLQhwfqmyXz_5ELRo4HPQuEX6I8YdvqNCMRpLHnwzPu5VDUANsLI2pJ5_KL8E3LjU8CsW1Hix6I_Ql8xsVyEmf_zuo63IL6KbjFO9Meour7rzR_xpZTFtenFW4qhfJqmpS7aJmq9RB4Y&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ไทเกอร์แคมป์","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"749","ChIJEUnxWpg6UDARzoF0V_avmQY","AT PHUKET INN","80,82 RATHUTHIT 200 PEE ROAD. PATONG BEACH อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","076 340 321","7.900475","98.300187","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZNIuGS09jHBAHuoqtKtutCsgKYPkW2rZoIb8A0tWxeU9Y0F4_JqCBMj1liOXR70l-GYqbEgrZvJWHqhW4Xn1hdAIWlIm2izRPyufupJZM3NiG-J1LUl4OqL55cw4gybiB5HCKcfsYGmHfqlZge9Ca-GaOcYMfk13mOw1xT_fPDbXoS&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=AT PHUKET INN","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"750","ChIJQUT7uagOAzERUc8OxNQzttA","GrandBlue Resort & Beachclub","180 แหลมถนนบิ๋ม ตำบล กร่ำ อำเภอแกลง ระยอง 21190 ประเทศไทย","033 010 810","12.6520927","101.6105765","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZJW64_maBtlJu5q8OMtLRDXv7dmaasQ2D6YyJ2Vwo4vWU9HGwStaemKN-TAYpRysRNlRirH-tyIv04R8OcEsAjvp-ztRAg5lzQYW5DiBXb-v7Ag54JoMyzNgZ0cagLolwLLqNgiUXWctdf4KYah4hO3Br-4YotWHkOqDpiFxiXNDOQ&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=GrandBlue Resort & Beachclub","http://www.grandbluethailand.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"751","ChIJdVV3Ro45UDARQSKjDU1KSgY","Surin Heights","X7FH+4RV 4025 ตำบลเชิงทะเล อำเภอถลาง ภูเก็ต 83110 ประเทศไทย","ไม่ทราบ","7.9728678","98.2795504","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaQ1pSBb2GcYk9g8SiK-xeL-egxK0zs45XX1rPN7aRGS9egk47FNteup3uHTo5nZH22AHJL9CnCic-LsL9pDpGo2tdaSvu3HchFg9iwD_fhu8iW-cGiUfXVHKQENcMN2UrmmL8qhQgw5rr6e5posnsaX8LaEE2B9R_uVQdtarjN8_8l&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Surin Heights","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"752","ChIJuxX2j4I3UDARgocZg-N754E","Sweet Bungalow","5/1 Moo 4 Soi Pasak 8, Cherngtalay, Thalang, Phuket 83110 ประเทศไทย","062 242 7892","8.0068488","98.3176905","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZ41roU3Ghdnm8JwBneqRtj7SZrHMQ5Qrh7CUGN--IrLz3U0HLdPMeczhdAd9gq0NWYy2EaYk43GChxtr4gkEtFHJtydLJl_VIgUc3XVWQUyBCEhJ3qhrfFSPMF-mdiPd4SLlzEyIhumQJ_l6FirQFmX4wxwvCgKfbmCg8GxFqwM6MY&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Sweet Bungalow","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"753","ChIJDddHXwEyUDARmlbdqEHARK4","อรุณซีวิว","4, 1 ถนน อนุภาษภูเก็ตการ ตำบลตลาดใหญ่ อำเภอเมืองภูเก็ต ภูเก็ต 83000 ประเทศไทย","095 413 6946","7.8781754","98.4055086","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbhrR0SRYtYV1E7qUoeetrmVrrhhY1ync7XYwqUGxbbfQiwXiqeLwWWqmdhDxMDwKGl6S5kSAzEQAD8Sy2EcEb0iZPEWHha0eJNkQZRE2w5z0SifmN-OjN47pjvp9wB2ixWI17yr4ZG8xsnhLqQb4k1JML4vbiy7oopRzXa1tQ85ItA&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=อรุณซีวิว","http://www.arunphuketresidents.thailandhotels.site/","2024-03-21","ไม่มีข้อมูล","admin","42"
"754","ChIJfT0lmRqE_jARtdq_uXSkgTI","ซันบีช เกสท์เฮ้าส์","148 3167 ตำบล ประจวบคีรีขันธ์ อำเภอเมืองประจวบคีรีขันธ์ ประจวบคีรีขันธ์ 77000 ประเทศไทย","089 260 3378","11.7973841","99.8016849","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaTgoN1rjNNvrBhmHyDskATkm_yKW5VPE7Q3a8EklaI8SdyyL_by_YfwV39mlaEmY7Ej2-_RigkMm19toVT6Vt4FJ0K0iFRuOIioHgrMD3WI8gyuqCbahvPO0ahEmG06yppi3Te1Wmce6Aa4GsgGtGaEkp5CKtias0GxJvFN82mz9ay&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=ซันบีช เกสท์เฮ้าส์","http://www.sunbeachguesthouse.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"755","ChIJAAAAANRH4joRQje_Ey4t3qg","The Blue Water Hotel and Spa","Thalpitiya Bridge, Wadduwa 12560 ศรีลังกา","0382 235 067","6.6775959","79.9203427","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYx_gAoqRzjdjMPOJ9RmsduXpDm9DrlxRUwb5PM_u4FPTDPpqOtQvGSbCWsAOnqXZi3MUMd6-plOTxyJCioOF4r938QSgO3ZTfGsoqZbAO2Dg3lc6gQni9JJ1J8RxcV2bCBO7s0yYArdLId1FW8Jl3xyl13YxnjTtrvlgBEbt6QREaI&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=The Blue Water Hotel and Spa","http://www.bluewatersrilanka.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"756","ChIJmbdV4ccxUDARb64dmmClmyQ","เอสบี พาร์ค แมนชั่น","8 27 ซอย ธิดา ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต 83120 ประเทศไทย","089 649 5679","7.8999179","98.3648479","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZYGiu5k-5tgRqnuHdDxiQOasIZ9EAcnDYG0u3dI6INLg36PsprKzDIb8FGlBH8a76X9XvKAi1OjbagGfdLVlRJ9q6Z2e_DU0uceDGVhPKzgaayCKgTigdmij4Lc7jNQ60U-hF91HSUaSU6Tb7Fe-0fBrkQUsHwZgHdxpk8DHTaOAT6&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=เอสบี พาร์ค แมนชั่น","http://sbparkmansion.zoombookdirect.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"757","ChIJkYtls8ooUDARUP1LTHutif4","Thai Boutique Resort","17/118 หมู่ที่ 2 ซอยอารี 1/1 ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต 83130 ประเทศไทย","02 430 4464","7.7891751","98.3312976","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZdM7ZwfxsnfBkx_ie22S8Ri9wBHWM4-KGFFPAv9n6Tlhf3GFkco6nMh9hiDEl73xQGd0ibdg1jdl31s-cCCiQEh1PXF3aBEu-d25oVkkmro52h2Cw6ic5-QINr6ZK9939f3agPkeMd66SeRWz9ALV61xI0ENo1HshBl4lLZLWMk9P6&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Thai Boutique Resort","https://www.oyorooms.com/h/88222/?utm_source=GMB_TH&utm_medium=Organic&utm_campaign=TH_PKT071&latitude=7.78918210923&longitude=98.3312975988&locale=en","2024-03-21","ไม่มีข้อมูล","admin","42"
"758","ChIJi0QUw4wwUDARdhr0I8-REPE","Phuket Wake Park and Phuket Wake Board Club","86 ถนน วิชิตสงคราม ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต 83120 ประเทศไทย","089 873 0187","7.9268526","98.3295832","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZSh_aqXB6Pgu8FrCleq8QVdfWDAcV1SuHcdRhGwecB39VvEi56EjLhaRLi6i4XIP0V0uVpWbXfxJ3eNwBBGziogagLh4Cjvsr1EGvC1XbANJk1C-CWoN_2BUyoVIk_9O5nnMqD03Nyc7Td7_rAF03rxwRNUpXLnEiz56sSftan3yOQ&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Phuket Wake Park and Phuket Wake Board Club","http://phuketwakepark.com/#hotel","2024-03-21","ไม่มีข้อมูล","admin","42"
"759","ChIJW5sUTr87UDARcCogSXuG6X4","Patong Premier","112 ถ. ราษฏร์อุทิศ 200 ปี ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","ไม่ทราบ","7.8997825","98.3000269","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYN5pSsj6RaAF8sywl__jc9n8V3c8f-RSvnRmPqCyeUEtQasFfLQtraZytZ2NM6Yp-qXdPTPO_Zq6IkaWr5K_8Mmoy1TMEH-MAiKP7WbREgtHS6z9CYScS1i09sYT_SpBSOWaRh2HhOjrRpyWWzr9etP95aFD7mUXcef-bNzwvfRkqV&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Patong Premier","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"760","ChIJJYd4OwovUDARQSCci-Yv-jk","Bunta house","R9R3+7W4 ซอย ป่าหล่าย 2 ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต 83000 ประเทศไทย","092 185 9191","7.84065","98.3548313","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJapJ8jQmpU91IqGXHepmSYn3p-jwtYPAySkcDpYIPzTy-5uyOLq51LVcXAeA-89x57F3ro1bD05WrjsPmW4FcSAPdsBP67fuScQ0fpBrV8oeTUbHjiJqY1bgL1YvBBXnYtfeQ-NFF9AUDolfhkkmO_5FkmyOrCnOFvxl11BLuPGRPw9&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Bunta house","http://buntahouse-bke.zoombookdirect.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"761","ChIJA0kHCLs6UDAR5tAAOxDhBeU","Patong Terrace Boutique Hotel","209 12-13 ซอย ราษฎร์อุทิศ 200 ปี 2 ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","076 608 836","7.889425","98.295902","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJa-psBu5-F7O00nmkm-R-8U7aI6meW3DUDjn-d6mgjQ-Lihd05EPlik5Zi2s3cR4xUO_s2y5hXuMWHvhSe8e1RJry6Tv9wO2-KlUq3__EP94XVIOY1TAWFwfRRmXc5gaieCtZHO4sNSXXVutjBleQVgpNyrkGNJGTcBKs9hYGs2W86x&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Patong Terrace Boutique Hotel","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"762","ChIJJT7lLT8vUDARyX6dfI8sdzo","Lan Sabai wellness retreat","58/51 Soi Prakaobkit Moo 7 inside Soi Samakee 3 ตำบล ราไวย์ อำเภอเมืองภูเก็ต ภูเก็ต 83130 ประเทศไทย","063 994 9329","7.7959833","98.3237155","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZzu2NO3qE2l0GRZg9OtHWdpAd8Qufr_X132J_9VtBDav9IrBG9GiSKorXZ-xt0oFC_8NkUnBfW8tOkUypwWBOAzRAFMN2PTw9fjWpV4dISr6toio3uNpeuK7nrk4GzvicDrwv0DeGd-nlqWogmYrHh-HsgIaGW_7FWtSh4U3-AhS5v&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Lan Sabai wellness retreat","https://lansabai.com/","2024-03-21","ไม่มีข้อมูล","admin","42"
"763","ChIJRWASprc6UDAR-_gIDxtPoIg","OYO 255 The Ocean Hotel Patong","Near OTOP Patong, Phuket Patong Beach P0, ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","02 430 4464","7.8860201","98.2893901","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYJzxGxsNiotG5TY15eHaQNMVLevR-dEdjLHgKCoDVWqodo3MbbPTFFuOIgfMhQFnoR_tU6GmPuJbeI-wK4BZif7rhoF7qumRwfx420qW_KGwvlYUPhNKQ3iPrOHleB158ChmenxLzQNSrWLpPqkI5jvwP2RbHQ-DzQeYdSFxaI1FkG&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=OYO 255 The Ocean Hotel Patong","https://www.oyorooms.com/th/hotels-in-Phuket/?utm_source=Google_gmb_so_TH&utm_medium=Organic&utm_campaign=TH_PKT015&locale=en","2024-03-21","ไม่มีข้อมูล","admin","42"
"764","ChIJrTYPk7M6UDAR0Lh_2jN8Q9Q","Larn Park Resortel","34/97 ถนน ประชานุเคราะห์ ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","076 512 369","7.881043","98.2930603","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZIHRD8o2y3nfQo3nvPvKB3zeGc7bxxOrJ14L27vNO6Hgwo_wbG63ILlSMdaPNhp1vnf-N-hroeMuQE_XpZj62YzsSUQZBsG2dVbZpp7KPf2XP3wuDuTAbaWYxh1LpeTJPaV6_kKK0kSSxv3Fr8WXC4I9n8cE0L8E7c05bFZ33DdIpu&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Larn Park Resortel","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"765","ChIJNXBT8Lo6UDAR6EierMH8R1A","Hotel Sea Princess Patong","206/22-23 Rat-Utit, 200 Years Rd, Patong, อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","081 719 5071","7.8893989","98.295764","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYYPCrhEYXEKAhtrWteaxdnytgoDRWoDVfRgL0FO_Kyvrare5CajyzTguPVl7ZLDVzqn4b4KD7aat0NZvoZMOwz0jN3PLHLDIpVdKEF_VYbyUzNWvXSL_tgFIkrM9qqtvqd82UIAeKRZjHbTX8zZj2fgwgxkwF0-_Y8Ic-Ysokjueki&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Hotel Sea Princess Patong","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"766","ChIJ9eGrOeQ7UDAR2NLC5l3am5w","Mėnulis Coolly House Patong","143/32 Ratuthit 200 Pee Road ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","099 326 1532","7.8943302","98.29986","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbPa61GMOlYK4MViyHQIljh5NpumvpzEbyceYkzdbXxhZlDC2foN9J8kEk8Vf-qWZNP2yxsltgH3lvbdnrlKvDm7uiegvvompRK4heloy9VgfXewxfPOI7OJ49-W_gAR4Bbk8VUghcOI0imnjofFpeadRefqQoiRAlvCTWrBkqn8K7b&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Mėnulis Coolly House Patong","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"767","ChIJg0R4yZglUDARF_wDJuJFaDw","Capri inn Guest House","214 ถนน ปฏัก ตำบล กะรน อำเภอเมืองภูเก็ต ภูเก็ต 83100 ประเทศไทย","062 909 8803","7.8302589","98.3010903","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbLj9ZhybIygK6mHfF1EiuwAnHCk-QHxTMWW39BEkkRsWQTY2AqdR5UUgUQGiEQU_yNgHgRueu_7qixaTxZ2wolKlnaGxn_NZzXhYWfHYxWavkvBD4ugm0ZORjHQf_8-6Q-SdTP7oxIZTH4xSYZ57RW4nDdjZFrTn7NIjKOEKzW1rwt&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Capri inn Guest House","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"768","ChIJA0kHCLs6UDARWNGvVSkPfNw","Patong Sunbeach Mansion","207, 4 ถนน นาใน ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","084 997 5098","7.8815451","98.3001341","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaK-pm1vOg6A9v5ujlAqnpIJTJhm5aH7fJa5SFCV1_F0ARJf0lxt36tyxB4NSNl_OQguIgCwX0zw_L_55iHg2gdUM6SHrPnPhB4LBSxAwZMcL0JqlT9BsVCpEZNQeiu54ujGDK-c3wK39uvjGZ2cRdb4CLS2krnZAt0Qcf6oKK0iZCf&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Patong Sunbeach Mansion","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"769","ChIJM3Wu2xFdUjoR3vZqPbFoydE","Tona Villa","Plot No.16, 5th, Main Rd, CBI Colony, Kandhanchavadi, Perungudi, Chennai, Tamil Nadu 600096 อินเดีย","ไม่ทราบ","12.9647748","80.2440162","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYsobDRIP9A9TvwJHgMx7e5vXPvyyAGfxE-C4Q3Qq42sPcz1VWQMs-1IkvKH2nrXbHjbPSyvQh53jkdStmnpqaSxAyg5n1meERHRbv7lMdVGSJuJt-3TXii7B5LkqGjP5V9iDfH56znhB1AFrjKsJMuEStEkHgjS_vmZd-7NARZLr6E&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Tona Villa","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"770","ChIJy0q3NOw7UDAR6yiEP0OjChw","Poetry future hotel 诗 远方","81 6 ถ. ผังเมืองสายกอ ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","ไม่ทราบ","7.8860831","98.2981788","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJboTstAaF1HTCW3zpGeng_thBJXFJ93nCyrGrIrcu7tOl1duY62JZrv9xARFZgKlpWAG4jGiPst7u4cN5OLBWZQQfUbDdARnnLmYgMuFhaF8Bi8gK1vNLZZCBTMMrUlAr7qUXKnODY9UmTPchf5r3JaExtaI5gPdmhS26GcwffWYQyg&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Poetry future hotel 诗 远方","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"771","ChIJQQAAACw4UDARGSieRbe08wc","Blu Boat Luxury Pool Villas","Soi Pasak 1 Tambon Choeng Thale, Thalang District ตำบลเชิงทะเล Phuket Town Phuket Province 83110 ประเทศไทย","ไม่ทราบ","8.0022958","98.308299","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZd9DJyZNPnSfPiwFxuBI9wffptPeSZyMCIKdb00bGbkHedu46xcpUCvz6vvffm8x-IGU2IJHrulw4RJSnhf3jDjdffCXW09owXMD-1fU-vTJtXsGZnAC2YzXu91bPBnVf0f4t58zx6PO4gEAA05OV36p9Nn1fzpizRHEfon3DdUSa-&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Blu Boat Luxury Pool Villas","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"772","ChIJrTKu2jjvBTsRpZF0m81XcCk","Tamarind Villa","12/378, Odayam Beach Road, Varkala, Kerala 695311 อินเดีย","ไม่ทราบ","8.750309","76.6969173","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbRCS_nteT5i8N2jPtKwJ7au1WGGZ_SZKnhA1iiPq8sX3fQ_WLFwoWZcCjdXNYWhmmDo1eJHXeKkRNOHL2Kh5EP3wKLqZl9VNh_YIqbRDJ28rMezI17GuPO2X_pemixVfGMdxSYYo45hbm0KEKEeyqBHMMPepu-OG5p4c8qPZK82nCu&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Tamarind Villa","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"773","ChIJX-VmU-lHUDAR99tK8yvz5t8","TheLifeCo","75 M.3, ตำบลสาคู อำเภอถลาง ภูเก็ต 83110 ประเทศไทย","098 015 9196","8.0659937","98.2922505","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY3yTzc0AGss1fnwuQHIWcv29BhiFt1M8rvFVBkErPlidBMZPUSf11dia0P52kZr0m2HQMUH0ujozN2sf4KHhX7i_xf7dSFUuwAzzi-ScdtV0kUzPQKAVTa5K5jcNuD_b2s5y-D4tHdU4Eq_mPtdu_3RWC1dr90BrBisrdY7zJueXue&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=TheLifeCo","https://www.thelifeco.com/en/centers/the-lifeco-phuket/","2024-03-21","ไม่มีข้อมูล","admin","42"
"774","ChIJacpM4t6L4jARP8ppXANlT74","บ้านชายนา","44 หมู่ 4 ขุนศรี ตำบล ขุนศรี อำเภอไทรน้อย นนทบุรี 11150 ประเทศไทย","082 784 4005","14.0350691","100.2929178","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJatqlRE6FBoB7F4kr7iJWigOTDnisxjkOItjNjXAoM1ruGGBUMsD7WSAHkISJP-JmlniN0MlqFCuCJk4NOIDAltSC6ESLdU5I6gRjtuW86KO-96BnpbzUPuMUgwk644iuaOCAu4aYIRioYW4zqVMNHFk6cCxeWb-BM-U29fgbA1pAmO&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=บ้านชายนา","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"775","ChIJqX1iK7A6UDAR4t--jcbEVcw","Cool Sea House","162/126-127 Phang Muang Sai Kor Road, Patong, Phuket, อำเภอกะทู้ ภูเก็ต 83150 ประเทศไทย","063 426 8031","7.8852457","98.2976226","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZLtIUMsnl7ZXrkLAMGmbnQihH_CHyU-JQIGUKT-ePDhRahuvAvLVUHOgbh4kf10XOXbWXBEr6e15YFRTM743lmd0MxuoV7Had7z6sBzN3OzBtdUbX-W0svSsAvZj4hVFmBqK9idjfMX6G8dbmSXwX6tq1FzRSvsyXPZZR_kB3YUlM6&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Cool Sea House","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"776","ChIJZUu36BovUDARfWQG6h-5y5o","Super Green Hotel","42/14-15, ถนน ซันไรซ์ ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต 83130 ประเทศไทย","097 973 7868","7.8204321","98.3437264","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJakp5tg-KqZYYHPpeE6gF_tCe4vRhy9JjOPonEGXKTeLiFpCqECwz_XhMGpvnuP4Yg2GytPVDprltzwmEAU5PLl_5APbhdPy2KgIZKK8VXdTKSWxyR_nCeuuhrgB8kG_ugUqR2xap7gdNm885ceeX56GZ_50sZaI6AGpbIvKTE6tafP&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Super Green Hotel","ไม่ทราบ","2024-03-21","ไม่มีข้อมูล","admin","42"
"777","ChIJ7z0QKG8uUDARmaJRn-eXvNM","Sansuko Ville","22/39 ซ. เฟื่องฟู ตำบล วิชิต อำเภอเมืองภูเก็ต ภูเก็ต 83000 ประเทศไทย","084 273 0013","7.8455926","98.380327","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJZQ_3trCDNkUGibO_hJnV_9G8IXeBPWk0Y7T0sjo_yUMasAUsJkFmcuShw99KVPaPss4qWhQOUTUE5gOgviRNJAVa02zUu-HBMjtLiReFq6V6oothZseCB4FdNeuTcntfFzyVD6PzRZnTEN9LLcQgP9T5b7aLr6K13PT06H1vCsysTW&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Sansuko Ville","https://www.booking.com/Pulse-RZJwpk","2024-03-21","uploads/product/avanihuahin-petmap-252.jpg","admin","42"
"778","ChIJieG6M06xUTAR8IMxc5bmfj0","Purana Resort Koh Yao Noi","ตำบล เกาะยาวน้อย อำเภอ เกาะยาว พังงา 82160 ประเทศไทย","065 220 8999","8.154893","98.6017393","https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJauURKtBghUyr9xywuV0Ym4q6TkcSVSSh05NwcHL7GaDrxrBIiBSXeXv_i-EN_bgDBHlpSAcM9xOiPwvdiF5khqUgKQPFJbjxMDcNF7B-iK08rnjf1f_pPOmlxYwqU9iW3pVmq2BumwGJe4Brk5EeH7X5iynJzj-S8Eov1cJC0W-Z9c&key=AIzaSyBbGf_oYjI5qoewIZi4dp5JXvij6Ml4kVg","https://www.google.com/maps/search/?api=1&query=Purana Resort Koh Yao Noi","http://www.puranahotel.com/","2024-03-21","ไม่มีข้อมูล","admin","34"
